WO#,Full Asset Number,Asset Number,Asset Description,Owning Department Code,Description,Description_google_translated,Created By,Creation Date,Scheduled Start Date,Scheduled Completion Date,Operation Seq Num,Operation Start Date,Department Code,Description,Resource Seq Num,Resource,Est Hours,Assigned Units SUM,Completed Hours,Quantity Open,Date Completed,Actual Start Date,Last Update Date,User Name,WO Status,Work Order Status,Priority Disp,Plan Maintenance,Work Order Type Disp,Shutdown Type Disp,Activity,ACTIVITY TYPE,Activity Source Meaning,Activity Cause Disp,Tagout Required,Attribute2,Requirement Code,Parent Work Order,Child Work Order,Relationship Type,Relationship Status Code,Creation Date,Completion Comments,Comments Continued1,Comments Continued2
6088645,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZO MANGUERA HIDRAULIC OIL COOLER DELANTERO DERECHO. ( PARA PAGO),REPLACEMENT HYDRAULIC OIL HOSE FRONT FRONT COOLER.†(FOR PAYMENT),17980,20-Oct-16,20-Oct-16,20-Oct-16,10,10/20/2016 9:13,MM3,REEMPLAZO MANGUERA HIDRAULIC OIL COOLER DELANTERO DERECHO. ( PARA PAGO),10,MMTECH,2,1,NULL,2,NULL,NULL,20-Oct-16,SREYES,Cancelled,Cancelled,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6089066,PV1-1123-TRH0403-ACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLASO DEL COMPRESOR DE A/C  POR DEGASTE INTERNO,REPLACEMENT OF A / C COMPRESSOR BY INTERNAL STORAGE,40794,20-Oct-16,20-Oct-16,20-Oct-16,10,10/20/2016 13:52,MM3,REEMPLASO DEL COMPRESOR DE A/C  POR DEGASTE INTERNO,10,MMTECH,7,2,NULL,7,20-Oct-16,20-Oct-16,11-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REALIZADA,NULL,NULL
6091223,PV1-1123-TRH0403-DTS-BP,403,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,CORREGIR FUGA DE AIRE DE SERVICIO,CORRECTING SERVICE AIR LEAKAGE,26109,22-Oct-16,22-Oct-16,22-Oct-16,10,10/22/2016 22:21,MM3,CORREGIR FUGA DE AIRE DE SERVICIO,10,MMTECH,3,2,2,1,22-Oct-16,22-Oct-16,23-Oct-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6181177,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789C,30796,02-Nov-16,07-Nov-16,07-Nov-16,50,11-07-16 2:00,MM3,MANTENIMIENTO PREVENTIVO 500HRS,10,MMTECH,28,2,28,NULL,07-Nov-16,07-Nov-16,07-Nov-16,ANGHERNANDEZ,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789CPV003,SR-Service,Production,Normal,N,NULL,STG COMP,NULL,NULL,NULL,NULL,NULL,SE REALIZO MANTENIMIENTO PREVENTIVO 500 HRS,NULL,NULL
6181964,PV1-1123-TRH0403-AIR,403,AIR SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZAR VALVULA DEL SECADOR DEL AIRE DE SERVICIO.,REPLACE VALVE OF AIR DRYER.,27888,02-Nov-16,02-Nov-16,02-Nov-16,10,11-02-16 11:59,MM3,REEMPLAZAR VALVULA DEL SECADOR DEL AIRE DE SERVICIO.,10,MMTECH,4,2,4,NULL,02-Nov-16,02-Nov-16,13-Nov-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6182097,PV1-1123-TRH0403-ELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZAR HARNESS DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO,REPLACE HARNESS FROM AIR CONDITIONING SYSTEM COMPRESSOR,37261,02-Nov-16,16-Dec-16,16-Dec-16,10,12/16/2016 6:59,MM3,REEMPLAZAR HARNESS DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO,10,MMCONT,1,1,1,NULL,16-Dec-16,16-Dec-16,17-Dec-16,ANGHERNANDEZ,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REALIZADO,NULL,NULL
6184373,PV1-1123-TRH0403-HYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,corregir fuga por sellos de screens hidraulica,Fix leak for screens of hydraulic screens,41274,04-Nov-16,04-Nov-16,04-Nov-16,10,11-04-16 8:37,MM3,corregir fuga por sellos de screens hidraulica,10,MMTECH,6,2,6,NULL,04-Nov-16,04-Nov-16,06-Nov-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6185014,PV1-1123-TRH0403-HYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,CORREGIR FUGA HIDRAULICA POR LA VALVULA DE LEVANTE,CORRELATE HYDRAULIC LEAKAGE BY THE LEVANTE VALVE,26109,05-Nov-16,05-Nov-16,05-Nov-16,10,11-05-16 1:59,MM3,CORREGIR FUGA HIDRAULICA POR LA VALVULA DE LEVANTE,10,MMTECH,3,2,3,NULL,05-Nov-16,05-Nov-16,06-Nov-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6188870,PV1-1123-TRH0403-ACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)","CHECK THE AIR CONDITIONER COMPRESSOR PRESSURE SWITCH CONNECTOR SEAL CHECK.†(THIS SEAL IMPOSE THAT BETWEEN THESE MEDAS INSIDE THE CONNECTOR, REPLACE IF IT SHOWS UNFAIR)",19913,08-Nov-16,30-Nov-16,30-Nov-16,10,11/30/2016 6:38,MM3,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)",10,MMTECH,1,1,NULL,1,30-Nov-16,30-Nov-16,05-Dec-16,EGARCIAVIDAL,Complete,Complete,3 - Due less than 30 days,N,PM - Preventative,Required,NULL,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REALIZADA,NULL,NULL
6201739,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789C,PREVENTIVE INSPECTION EACH 250HRS CATERPILLAR 789C,41651,16-Nov-16,23-Nov-16,23-Nov-16,20,11/23/2016 13:00,MM8,INSPECCION PREVENTIVA 250HRS,10,MMPDM,4,2,4,NULL,23-Nov-16,23-Nov-16,27-Nov-16,WORKORDERCOSTING,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789CPV008,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,"COMPLETADO POR MONITOREO DE CONDICIONES, EN PARADA DE CAMBIO DE MOTOR",NULL,NULL
6208668,PV1-1123-TRH0403-ENG,403,ENGINE HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZAR FILTRO DE AIRES PRIMARIO POR OBSTRUCCION + MOTOR DE ARRANQUE,REPLACE PRIMARY AIR FILTER FOR OBSTRUCTION + STARTING MOTOR,26123,19-Nov-16,19-Nov-16,19-Nov-16,10,11/19/2016 4:17,MM3,REEMPLAZAR FILTRO DE AIRES PRIMARIO POR OBSTRUCCION + MOTOR DE ARRANQUE,10,MMTECH,4,2,4,NULL,19-Nov-16,19-Nov-16,20-Nov-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,SR-Service,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6209706,PV1-1123-TRH0403-ELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,Reemplazar baterias,Replace Batteries,41274,20-Nov-16,20-Nov-16,20-Nov-16,10,11/20/2016 6:00,MM3,Reemplazar baterias,10,MMTECH,4,2,4,NULL,20-Nov-16,20-Nov-16,27-Nov-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se Reemplazo baterias,NULL,NULL
6215233,PV1-1123-TRH0403-FRM-CAB,403,CAB AND CONTROLS FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,(INSPETORES) CAMBIO DEESCALERA PRINCIPAL Y DE EMERGECIA,(INSPECTORS) CHANGE OF MAIN AND EMERGENCY HEALTH,40794,23-Nov-16,03-Apr-17,03-Apr-17,10,04-03-17 5:19,MM3,(INSPETORES) CAMBIO DEESCALERA PRINCIPAL Y DE EMERGECIA,10,MMTECH,3,1,NULL,3,14-Feb-17,14-Feb-17,19-Feb-17,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,ORDEN COMPLETADA POR VALIDACION DE INSPECTOR GREGORY GARCIA.,NULL,NULL
6218736,PV1-1123-TRH0403-HYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,Reemplazar varias Manguera Hidr†ulica.,Replace several Hydraulic Hose.,25827,24-Nov-16,24-Nov-16,24-Nov-16,10,11/24/2016 13:39,MM3,Reemplazar barias Manguera Hidr†ulica.,10,MMTECH,6,6,6,NULL,25-Nov-16,25-Nov-16,05-Dec-16,KHOLGUIN,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se Reemplazaron Varias Mangueras del Sistemas Hidraulico.,NULL,NULL
6219453,PV1-1123-TRH0403-ENG,403,ENGINE HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZAR MOTOR TERMICO POR FALLA INTERNA,REPLACING THERMAL ENGINE BY INTERNAL FAILURE,27888,25-Nov-16,25-Nov-16,27-Nov-16,10,11/25/2016 11:56,MM3,REEMPLAZAR MOTOR TERMICO POR FALLA INTERNA,10,MMTECH,180,3,NULL,180,27-Nov-16,25-Nov-16,18-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6227620,PV1-1123-TRH0403-FRM,403,FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,AJUSTAR FRENTIL,ADJUST FRENTIL,26109,30-Nov-16,30-Nov-16,30-Nov-16,10,11/30/2016 10:15,MM3,AJUSTAR FRENTIL,10,MMTECH,2,2,NULL,2,30-Nov-16,30-Nov-16,04-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,N,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,Realizado,NULL,NULL
6227849,PV1-1123-TRH0403-IMP-BED,403,BED IMPLEMENTS SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,COLOCACION DE PLACA CON LA FICHA DEL EQUIPO EN LA PARTE TRACERA INFERIOR DE LA TOLVA,PLACING PLATE WITH THE EQUIPMENT SHEET IN THE LOWER TRAP PART OF THE HOPPER,27888,30-Nov-16,30-Nov-16,30-Nov-16,10,11/30/2016 12:17,MM7,COLOCACION DE PLACA CON LA FICHA DEL EQUIPO EN LA PARTE TRACERA INFERIOR DE LA TOLVA,10,MMWELD,8,2,NULL,8,30-Nov-16,30-Nov-16,04-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6228212,PV1-1123-TRH0403-FRM,403,FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,FABRICAR PLATOS PARA LA ESCALERA,MANUFACTURING PLATES FOR THE STAIRCASE,41274,30-Nov-16,30-Nov-16,30-Nov-16,10,11/30/2016 16:36,MM7,FABRICAR PLATOS PARA LA ESCALERA,10,MMWELD,4,2,NULL,4,30-Nov-16,30-Nov-16,04-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6228311,PV1-1123-TRH0403-FRM,403,FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,INSTALAR FITTING Y MANGUERA DE ENGRASE,INSTALLING FITTING AND FILLING HOSE,41274,30-Nov-16,30-Nov-16,30-Nov-16,10,11/30/2016 19:59,MM3,INSTALAR FITTING Y MANGUERA DE ENGRASE,10,MMTECH,4,2,4,NULL,30-Nov-16,30-Nov-16,04-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE INSTALO FITTING Y MANGUERA DE ENGRASE DE CILINDRO DE DIRECCION,NULL,NULL
6230221,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,cambio de manguera de enfriamineto de los tulbo.,Change of tulip cooling hose.,17980,01-Dec-16,24-Jan-17,24-Jan-17,10,1/24/2017 4:42,MM3,cambio de manguera de enfriamineto de los tulbo.,10,MMTECH,2,2,NULL,2,16-Jan-17,16-Jan-17,22-Jan-17,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Not Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,REALIZADA (YG),NULL,NULL
6235850,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,PUERTA DEL PERADOR NO ABRE,DOOR DOOR DOES NOT OPEN,26123,05-Dec-16,05-Dec-16,05-Dec-16,10,12-05-16 7:24,MM3,PUERTA DEL PERADOR NO ABRE,10,MMTECH,4,2,NULL,4,05-Dec-16,05-Dec-16,11-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6241530,PV1-1123-TRH0403-ENG-INJ,403,INJECTOR ENGINE HAULTRUCK CATERPILLAR 789C 403,MM3,CAMBIO DE INYECTOR 12 POR BAJA POTENCIA,CHANGE OF 12 INJECTOR BY LOW POWER,26109,07-Dec-16,07-Dec-16,07-Dec-16,10,12-07-16 16:51,MM3,CAMBIO DE INYECTOR 12 POR BAJA POTENCIA,10,MMTECH,2,2,2,NULL,07-Dec-16,07-Dec-16,11-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6242293,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,MANTENIMIENTO PREVENTIVO 1000 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE 1000 HRS CATERPILLAR 789C,30796,08-Dec-16,16-Dec-16,16-Dec-16,50,12/16/2016 4:00,MM3,MANTENIMIENTO PREVENTIVO 1000HRS,10,MMTECH,36,2,36,NULL,16-Dec-16,16-Dec-16,17-Dec-16,ANGHERNANDEZ,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789CPV004,SR-Service,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,SE REALIZPO PM COMPLETO,NULL,NULL
6242557,PV1-1123-TRH0403-FRM-CAB,403,CAB AND CONTROLS FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,cambio de maquina del cristal,Change of glass machine,19341,08-Dec-16,08-Mar-17,08-Mar-17,10,03-08-17 10:20,MM3,cambio de motor del cristal,10,MMTECH,4,2,NULL,4,NULL,NULL,16-Feb-17,KHOLGUIN,Released,SCHED,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,DEL INC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6243831,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,reemplazo de manguera de filtro de carga ( para fines de pago).,Replacement filter hose (for payment purposes).,17980,09-Dec-16,10-Apr-17,10-Apr-17,10,04-10-17 13:22,MM3,reemplazo de manguera de filtro de carga ( para fines de pago).,10,MMTECH,2,2,NULL,2,NULL,NULL,16-Feb-17,AJSANTOS,Released,WSCHED,2 - Due less than 14 days,N,CM - Corrective,Not Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6244166,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,"M- INSTALACION DE ETIQUETAS PARA CAJA AUTOSERVICIOS (FILM INSTRUCTION), POR DETERIORO","M- INSTALLATION OF LABELS FOR FILM INSTRUCTION, BY DETERIORATION",32468,09-Dec-16,09-Feb-17,09-Feb-17,10,02-09-17 14:04,MM3,M- INSTALACION DE ETIQUETAS PARA CAJA AUTOSERVICIOS (FILM INSTRUCTION),10,MMTECH,1,1,1,-0.5,04-Feb-17,04-Feb-17,04-Feb-17,NBATISTA,Complete,Complete,2 - Due less than 14 days,N,CM - Corrective,Required,NULL,PDM-Predictive,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,Se Instalaron Etiquetas de Caja De Autoservicios.,NULL,NULL
6244629,PV1-1123-TRH0403-ENG,403,ENGINE HAULTRUCK CATERPILLAR 789C 403,MM3,REMPLAZAR SENSOR DE NIVEL DE ACEITE DEL MOTOR,REPLACE ENGINE OIL LEVEL SENSOR,26109,09-Dec-16,09-Dec-16,09-Dec-16,10,12-09-16 20:09,MM3,REMPLAZAR SENSOR DE NIVEL DE ACEITE DEL MOTOR,10,MMTECH,2,2,2,NULL,09-Dec-16,09-Dec-16,11-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6263908,PV1-1123-TRH0403-DTS-BRK,403,SYSTEM BRAKE DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,PULGAR SISTEMA DE COMBUSTIBLE TERMINO COMBUSTIBLE,THRUST FUEL SYSTEM COMBUSTIBLE TERM,26123,14-Dec-16,14-Dec-16,14-Dec-16,10,12/14/2016 2:22,MM3,PULGAR SISTEMA DE COMBUSTIBLE TERMINO COMBUSTIBLE,10,MMTECH,2,2,2,NULL,14-Dec-16,14-Dec-16,18-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,SR-Service,Production,Operator,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6268277,PV1-1123-TRH0403-FRM-CAB,403,CAB AND CONTROLS FRAME HAULTRUCK CATERPILLAR 789C 403,MM3,reemplazar luces del tablero,Replace dash lights,19341,15-Dec-16,15-Dec-16,15-Dec-16,10,12/15/2016 17:18,MM3,reemplazar luces del tablero,10,MMTECH,4,2,4,NULL,15-Dec-16,15-Dec-16,18-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,se reemplazo bombillos quemado,NULL,NULL
6268362,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,REEMPLAZAR BOMBILLAS DEL TABLERO,REPLACE BOARD BULBS,19341,15-Dec-16,15-Dec-16,15-Dec-16,10,12/15/2016 22:19,MM3,REEMPLAZAR BOMBILLAS DEL TABLERO,10,MMTECH,2,2,2,NULL,15-Dec-16,15-Dec-16,18-Dec-16,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,realizado,NULL,NULL
6269883,PV1-1123-TRH0403-ELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,(INSPECTORES) CAMBIO DE SENSOR DE NIVEL DE COMBUSTIBLE,(INSPECTORS) CHANGE OF FUEL LEVEL SENSOR,41281,16-Dec-16,15-Feb-17,15-Feb-17,10,2/15/2017 15:02,MM3,CAMBIO DE SENSOR DE NIVEL DE COMBUSTIBLE,10,MMTECH,5,1,NULL,5,14-Feb-17,14-Feb-17,19-Feb-17,WORKORDERCOSTING,Complete,Complete,3 - Due less than 30 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,ORDEN VALIDADA POR INSPECTOR RECOMEDADA CERRAR . GREGORY GARCIA,NULL,NULL
6270735,PV1-1123-TRH0403-HYS-SS,403,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REMPLAZAR BASE DEL FILTRO DEL TANQUE DE DIRECCIO,REPLACE STEERING TANK FILTER BASE,26109,17-Dec-16,17-Dec-16,17-Dec-16,10,12/17/2016 10:55,MM3,REMPLAZAR BASE DEL FILTRO DEL TANQUE DE DIRECCIO,10,MMTECH,1,1,1,NULL,17-Dec-16,17-Dec-16,18-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6270857,PV1-1123-TRH0403-HYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REMPLAZAR LINEA HID DEL CONVERTIDOR,REPLACE HID CONVERTER LINE,26109,17-Dec-16,17-Dec-16,17-Dec-16,10,12/17/2016 13:10,MM3,REMPLAZAR LINEA HID DEL CONVERTIDOR,10,MMTECH,1,2,1,NULL,17-Dec-16,17-Dec-16,25-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6273176,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,Montaje de escalera en cadena en la parte inferior de la misma,Ladder assembly on the bottom of the chain,28726,19-Dec-16,09-Mar-17,09-Mar-17,5,03-09-17 4:06,MM3,Montaje de escalera en cadena en la parte inferior de la misma,5,MMTECH,3,1,NULL,3,14-Feb-17,14-Feb-17,14-Feb-17,HGARCIASANCHEZ,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,NULL,SR-Service,Production,Normal,Y,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,COMPLETADA Y VALIDADA POR GREGORI GARCIA.,NULL,NULL
6285224,PV1-1123-TRH0403-ELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,REPARAR LINEA ABIERTA DE LA FLOTA DE COBUSTIBLE,REPAIR OPEN LINE OF THE COBUSTIBLE FLEET,26109,24-Dec-16,24-Dec-16,25-Dec-16,10,12/24/2016 23:00,MM3,REPARAR LINEA ABIERTA DE LA FLOTA DE COBUSTIBLE,10,MMTECH,2,1,2,NULL,24-Dec-16,24-Dec-16,25-Dec-16,WORKORDERCOSTING,Complete,Complete,1 - Due less than 7 days,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6285598,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,CAMBIO DE LLANTAS POS. 1 Y 2,CHANGE OF POST RIMS†1 AND 2,19341,25-Dec-16,25-Dec-16,25-Dec-16,10,12/25/2016 10:07,MM9,CAMBIO DE LLANTAS POS. 1 Y 2,10,MMTYRE,5,3,5,NULL,25-Dec-16,25-Dec-16,01-Jan-17,WORKORDERCOSTING,Complete,Complete,0 - Immediate,N,CM - Corrective,Required,NULL,RP-Repair,Production,Normal,Y,NULL,DEL COMP,NULL,NULL,NULL,NULL,NULL,SE LE CAMBIO LA POS 1-2 NUEVA,NULL,NULL
6296705,PV1-1123-TRH0403,403,HAULTRUCK CATERPILLAR 789C 403,MM3,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789C,PREVENTIVE INSPECTION EACH 250HRS CATERPILLAR 789C,30796,28-Dec-16,01-Feb-17,01-Feb-17,30,02-01-17 9:00,MM9,INSPECCION LLANTAS EN MANTENIMIENTO,40,MMTYRE,2,2,2,NULL,02-Jan-17,02-Jan-17,02-Feb-17,KHOLGUIN,Complete,Complete,3 - Due less than 30 days,Y,PM - Preventative,Required,CAT789CPV008,IN-Inspection,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6296819,PV1-1123-TRH0403-DTS,403,DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,MM3,CAMBIO CARDAN PRINCIPAL.PCR03,CHANGE CARDAN PRINCIPAL.PCR03,28360,28-Dec-16,17-Apr-17,17-Apr-17,10,4/17/2017 13:45,MM3,REMOVER E INSTALAR CARDAN PRINCIPAL,10,MMTECH,2,2,NULL,2,NULL,NULL,16-Feb-17,AJSANTOS,Released,WPART,5 - Shutdown,Y,PM - Preventative,Required,CAT789CPV164,RE-Replace,Production,Normal,N,NULL,REVIEW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
